mapId,hours,pedestrians,trafficLights,trafficDensity,trafficSpeed,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ
1,Sunrise,0,0,0.1423406,19,0,20,0,90,180,0
frameId,objectId,x,y,z,tl_x,tl_y,br_x,br_y
13659,1847,-9,0,-1,1323,414,1551,504
13660,1847,-9,0,-1,1297,414,1523,504
13661,1847,-9,0,-1,1297,414,1523,504
13662,1847,-8,0,-1,1271,414,1496,504
13663,1847,-8,0,-1,1271,414,1496,504
13664,1847,-8,0,-1,1245,414,1468,504
13665,1847,-8,0,-1,1245,414,1468,504
13666,1847,-7,0,-1,1219,414,1441,504
13667,1847,-7,0,-1,1219,414,1441,504
13668,1847,-6,0,-1,1193,414,1413,504
13669,1847,-6,0,-1,1193,414,1413,504
13670,1847,-6,0,-1,1167,414,1386,504
13671,1847,-6,0,-1,1167,414,1386,504
13672,1847,-5,0,-1,1141,414,1358,504
13673,1847,-5,0,-1,1141,414,1358,504
13674,1847,-5,0,-1,1115,414,1331,504
13675,1847,-5,0,-1,1115,414,1331,504
13676,1847,-4,0,-1,1089,414,1303,504
13677,1847,-4,0,-1,1089,414,1303,504
13678,1847,-4,0,-1,1063,414,1276,504
13679,1847,-4,0,-1,1063,414,1276,504
13680,1847,-3,0,-1,1037,414,1248,504
13681,1847,-3,0,-1,1037,414,1248,504
13682,1847,-3,0,-1,1011,414,1221,504
13683,1847,-3,0,-1,1011,414,1221,504
13684,1847,-2,0,-1,985,414,1193,504
13685,1847,-2,0,-1,985,414,1193,504
13686,1847,-2,0,-1,959,414,1165,504
13687,1847,-2,0,-1,959,414,1165,504
13688,1847,-1,0,-1,932,414,1138,504
13689,1847,-1,0,-1,932,414,1138,504
13690,1847,0,0,-1,904,414,1110,504
13691,1847,0,0,-1,904,414,1110,504
13692,1847,0,0,-1,876,414,1083,504
13693,1847,0,0,-1,876,414,1083,504
13694,1847,0,0,-1,849,414,1056,504
13695,1847,0,0,-1,849,414,1056,504
13696,1847,0,0,-1,821,414,1028,504
13697,1847,0,0,-1,821,414,1028,504
13698,1847,1,0,-1,794,414,1000,504
13699,1847,1,0,-1,794,414,1000,504
13700,1847,1,0,-1,766,414,973,504
13701,1847,1,0,-1,766,414,973,504
13702,1847,2,0,-1,739,414,946,504
13703,1847,2,0,-1,739,414,946,504
13704,1847,2,0,-1,711,414,920,504
13705,1847,2,0,-1,711,414,920,504
13706,1847,3,0,-1,684,414,894,504
13707,1847,3,0,-1,684,414,894,504
13708,1847,3,0,-1,656,414,868,504
13709,1847,3,0,-1,656,414,868,504
13710,1847,4,0,-1,629,414,842,504
13711,1847,4,0,-1,629,414,842,504
13712,1847,5,0,-1,601,414,816,504
13713,1847,5,0,-1,601,414,816,504
13714,1847,5,0,-1,574,414,790,504
13715,1847,5,0,-1,574,414,790,504
13716,1847,6,0,-1,546,414,764,504
13717,1847,6,0,-1,546,414,764,504
13718,1847,6,0,-1,519,414,738,504
13718,1848,-20,1,-1,1784,396,2161,515
13719,1847,6,0,-1,519,414,738,504
13719,1848,-20,1,-1,1784,396,2161,515
13720,1847,7,0,-1,491,414,712,504
13720,1848,-19,1,-1,1750,396,2123,515
13721,1847,7,0,-1,491,414,712,504
13721,1848,-19,1,-1,1750,396,2123,515
13722,1847,7,0,-1,463,414,686,504
13722,1848,-18,1,-1,1717,396,2086,515
13723,1847,7,0,-1,463,414,686,504
13723,1848,-18,1,-1,1717,396,2086,515
13724,1847,8,0,-1,436,414,660,504
13724,1848,-17,1,-1,1683,396,2048,515
13725,1847,8,0,-1,436,414,660,504
13725,1848,-17,1,-1,1683,396,2048,515
13726,1847,8,0,-1,408,414,634,504
13726,1848,-17,1,-1,1649,396,2010,515
13727,1847,8,0,-1,408,414,634,504
13727,1848,-17,1,-1,1649,396,2010,515
13728,1847,9,0,-1,381,414,608,504
13728,1848,-16,1,-1,1615,396,1972,515
13729,1847,9,0,-1,381,414,608,504
13729,1848,-16,1,-1,1615,396,1972,515
13730,1847,10,0,-1,353,414,582,504
13730,1848,-15,1,-1,1581,396,1935,515
13731,1847,10,0,-1,353,414,582,504
13731,1848,-15,1,-1,1581,396,1935,515
13732,1847,10,0,-1,326,414,556,504
13732,1848,-15,1,-1,1548,396,1897,515
13733,1847,10,0,-1,326,414,556,504
13733,1848,-15,1,-1,1548,396,1897,515
13734,1847,11,0,-1,298,414,530,504
13734,1848,-14,1,-1,1514,396,1859,515
13735,1847,11,0,-1,298,414,530,504
13735,1848,-14,1,-1,1514,396,1859,515
13736,1847,11,0,-1,271,414,504,504
13736,1848,-13,1,-1,1480,396,1821,515
13737,1847,11,0,-1,271,414,504,504
13737,1848,-13,1,-1,1480,396,1821,515
13738,1847,12,0,-1,243,414,478,504
13738,1848,-12,1,-1,1446,396,1783,515
13739,1847,12,0,-1,243,414,478,504
13739,1848,-12,1,-1,1446,396,1783,515
13740,1847,12,0,-1,216,414,452,504
13740,1848,-12,1,-1,1412,396,1746,515
13741,1847,12,0,-1,216,414,452,504
13741,1848,-12,1,-1,1412,396,1746,515
13742,1847,13,0,-1,188,414,426,504
13742,1848,-11,1,-1,1379,396,1708,515
13743,1847,13,0,-1,188,414,426,504
13743,1848,-11,1,-1,1379,396,1708,515
13744,1847,13,0,-1,161,414,400,504
13744,1848,-10,1,-1,1345,396,1670,515
13745,1847,13,0,-1,161,414,400,504
13745,1848,-10,1,-1,1345,396,1670,515
13746,1847,14,0,-1,133,414,374,504
13746,1848,-10,1,-1,1311,396,1632,515
13747,1847,14,0,-1,133,414,374,504
13747,1848,-10,1,-1,1311,396,1632,515
13748,1847,14,0,-1,106,414,348,504
13748,1848,-9,1,-1,1277,396,1595,515
13749,1847,14,0,-1,106,414,348,504
13749,1848,-9,1,-1,1277,396,1595,515
13750,1847,15,0,-1,78,414,322,504
13750,1848,-8,1,-1,1243,396,1557,515
13751,1847,15,0,-1,78,414,322,504
13751,1848,-8,1,-1,1243,396,1557,515
13752,1847,16,0,-1,50,414,296,504
13752,1848,-7,1,-1,1210,396,1519,515
13753,1847,16,0,-1,50,414,296,504
13753,1848,-7,1,-1,1210,396,1519,515
13754,1847,16,0,-1,23,414,270,504
13754,1848,-7,1,-1,1176,396,1481,515
13755,1847,16,0,-1,23,414,270,504
13755,1848,-7,1,-1,1176,396,1481,515
13756,1847,17,0,-1,-4,414,244,504
13756,1848,-6,1,-1,1142,396,1444,515
13757,1847,17,0,-1,-4,414,244,504
13757,1848,-6,1,-1,1142,396,1444,515
13758,1847,17,0,-1,-31,414,218,504
13758,1848,-5,1,-1,1108,396,1406,515
13759,1847,17,0,-1,-31,414,218,504
13759,1848,-5,1,-1,1108,396,1406,515
13760,1847,18,0,-1,-59,414,192,504
13760,1848,-5,1,-1,1074,396,1368,515
13761,1847,18,0,-1,-59,414,192,504
13761,1848,-5,1,-1,1074,396,1368,515
13762,1847,18,0,-1,-86,414,166,504
13762,1848,-4,1,-1,1041,396,1330,515
13763,1847,18,0,-1,-86,414,166,504
13763,1848,-4,1,-1,1041,396,1330,515
13764,1847,19,0,-1,-114,414,140,504
13764,1848,-3,1,-1,1007,396,1293,515
13765,1847,19,0,-1,-114,414,140,504
13765,1848,-3,1,-1,1007,396,1293,515
13766,1847,19,0,-1,-141,414,114,504
13766,1848,-2,1,-1,973,396,1255,515
13767,1847,19,0,-1,-141,414,114,504
13767,1848,-2,1,-1,973,396,1255,515
13768,1847,20,0,-1,-169,414,88,504
13768,1848,-2,1,-1,937,396,1217,515
13769,1847,20,0,-1,-169,414,88,504
13769,1848,-2,1,-1,937,396,1217,515
13770,1848,-1,1,-1,899,396,1179,515
13771,1848,-1,1,-1,899,396,1179,515
13772,1848,0,1,-1,861,395,1142,514
13773,1848,0,1,-1,861,395,1142,514
13774,1848,0,1,-1,823,395,1104,514
13775,1848,0,1,-1,823,395,1104,514
13776,1848,0,1,-1,786,396,1066,515
13777,1848,0,1,-1,786,396,1066,515
13778,1848,1,1,-1,748,396,1028,515
13779,1848,1,1,-1,748,396,1028,515
13780,1848,2,1,-1,710,396,990,515
13781,1848,2,1,-1,710,396,990,515
13782,1848,2,1,-1,672,396,953,515
13783,1848,2,1,-1,672,396,953,515
13784,1848,3,1,-1,635,396,920,515
13785,1848,3,1,-1,635,396,920,515
13786,1848,4,1,-1,597,396,886,515
13787,1848,4,1,-1,597,396,886,515
13788,1848,4,1,-1,559,396,852,515
13789,1848,4,1,-1,559,396,852,515
13790,1848,5,1,-1,521,396,818,515
13791,1848,5,1,-1,521,396,818,515
13792,1848,6,1,-1,484,396,784,515
13793,1848,6,1,-1,484,396,784,515
13794,1848,7,1,-1,446,396,751,515
13795,1848,7,1,-1,446,396,751,515
13796,1848,7,1,-1,408,396,717,515
13797,1848,7,1,-1,408,396,717,515
13798,1848,8,1,-1,370,396,683,515
13799,1848,8,1,-1,370,396,683,515
13800,1848,9,1,-1,333,396,649,515
13801,1848,9,1,-1,333,396,649,515
13802,1848,9,1,-1,295,396,615,515
13803,1848,9,1,-1,295,396,615,515
13804,1848,10,1,-1,257,396,581,515
13805,1848,10,1,-1,257,396,581,515
13806,1848,11,1,-1,219,396,548,515
13807,1848,11,1,-1,219,396,548,515
13808,1848,12,1,-1,181,396,514,515
13809,1848,12,1,-1,181,396,514,515
13810,1848,12,1,-1,144,396,480,515
13811,1848,12,1,-1,144,396,480,515
13812,1848,13,1,-1,106,396,446,515
13813,1848,13,1,-1,106,396,446,515
13814,1848,14,1,-1,68,396,412,515
13815,1848,14,1,-1,68,396,412,515
13816,1848,14,1,-1,30,396,379,515
13817,1848,14,1,-1,30,396,379,515
13818,1848,15,1,-1,-6,396,345,515
13819,1848,15,1,-1,-6,396,345,515
13820,1848,16,1,-1,-44,396,311,515
13821,1848,16,1,-1,-44,396,311,515
13822,1848,17,1,-1,-82,396,277,515
13823,1848,17,1,-1,-82,396,277,515
13824,1848,17,1,-1,-120,396,243,515
13825,1848,17,1,-1,-120,396,243,515
13826,1848,18,1,-1,-157,396,210,515
13827,1848,18,1,-1,-157,396,210,515
13828,1848,19,1,-1,-195,396,176,515
13829,1848,19,1,-1,-195,396,176,515
13830,1848,19,1,-1,-233,396,142,515
13831,1848,19,1,-1,-233,396,142,515
14132,1849,-19,0,-1,1810,414,2067,504
14133,1849,-19,0,-1,1810,414,2067,504
14134,1849,-19,0,-1,1780,414,2035,504
14135,1849,-19,0,-1,1780,414,2035,504
14136,1849,-18,0,-1,1750,414,2004,504
14137,1849,-18,0,-1,1750,414,2004,504
14138,1849,-18,0,-1,1721,414,1972,504
14139,1849,-18,0,-1,1721,414,1972,504
14140,1849,-17,0,-1,1691,414,1941,504
14141,1849,-17,0,-1,1691,414,1941,504
14142,1849,-16,0,-1,1661,414,1909,504
14143,1849,-16,0,-1,1661,414,1909,504
14144,1849,-16,0,-1,1632,414,1878,504
14145,1849,-16,0,-1,1632,414,1878,504
14146,1849,-15,0,-1,1602,414,1846,504
14147,1849,-15,0,-1,1602,414,1846,504
14148,1849,-14,0,-1,1572,414,1815,504
14149,1849,-14,0,-1,1572,414,1815,504
14150,1849,-14,0,-1,1543,414,1784,504
14151,1849,-14,0,-1,1543,414,1784,504
14152,1849,-13,0,-1,1513,414,1752,504
14153,1849,-13,0,-1,1513,414,1752,504
14154,1849,-13,0,-1,1483,414,1721,504
14155,1849,-13,0,-1,1483,414,1721,504
14156,1849,-12,0,-1,1453,414,1689,504
14157,1849,-12,0,-1,1453,414,1689,504
14158,1849,-11,0,-1,1424,414,1658,504
14159,1849,-11,0,-1,1424,414,1658,504
14160,1849,-11,0,-1,1394,414,1626,504
14161,1849,-11,0,-1,1394,414,1626,504
14162,1849,-10,0,-1,1364,414,1595,504
14162,1850,20,1,1,-254,564,123,683
14163,1849,-10,0,-1,1364,414,1595,504
14163,1850,20,1,1,-254,564,123,683
14164,1849,-9,0,-1,1335,414,1563,504
14164,1850,19,1,1,-215,564,158,683
14165,1849,-9,0,-1,1335,414,1563,504
14165,1850,19,1,1,-215,564,158,683
14166,1849,-9,0,-1,1305,414,1532,504
14166,1850,18,1,1,-177,564,192,683
14167,1849,-9,0,-1,1305,414,1532,504
14167,1850,18,1,1,-177,564,192,683
14168,1849,-8,0,-1,1275,414,1500,504
14168,1850,18,1,1,-138,564,227,683
14169,1849,-8,0,-1,1275,414,1500,504
14169,1850,18,1,1,-138,564,227,683
14170,1849,-8,0,-1,1246,414,1469,504
14170,1850,17,1,1,-99,564,262,683
14171,1849,-8,0,-1,1246,414,1469,504
14171,1850,17,1,1,-99,564,262,683
14172,1849,-7,0,-1,1216,414,1437,504
14172,1850,16,1,1,-60,564,297,683
14173,1849,-7,0,-1,1216,414,1437,504
14173,1850,16,1,1,-60,564,297,683
14174,1849,-6,0,-1,1186,414,1406,504
14174,1850,15,1,1,-21,564,332,683
14175,1849,-6,0,-1,1186,414,1406,504
14175,1850,15,1,1,-21,564,332,683
14176,1849,-6,0,-1,1156,414,1375,504
14176,1850,15,1,1,17,564,366,683
14177,1849,-6,0,-1,1156,414,1375,504
14177,1850,15,1,1,17,564,366,683
14178,1849,-5,0,-1,1127,414,1343,504
14178,1850,14,1,1,56,564,401,683
14179,1849,-5,0,-1,1127,414,1343,504
14179,1850,14,1,1,56,564,401,683
14180,1849,-4,0,-1,1097,414,1312,504
14180,1850,13,1,1,95,564,436,683
14181,1849,-4,0,-1,1097,414,1312,504
14181,1850,13,1,1,95,564,436,683
14182,1849,-4,0,-1,1067,414,1280,504
14182,1850,12,1,1,133,564,471,683
14183,1849,-4,0,-1,1067,414,1280,504
14183,1850,12,1,1,133,564,471,683
14184,1849,-3,0,-1,1038,414,1249,504
14184,1850,12,1,1,172,564,506,683
14185,1849,-3,0,-1,1038,414,1249,504
14185,1850,12,1,1,172,564,506,683
14186,1849,-3,0,-1,1008,414,1217,504
14186,1850,11,1,1,211,564,541,683
14187,1849,-3,0,-1,1008,414,1217,504
14187,1850,11,1,1,211,564,541,683
14188,1849,-2,0,-1,978,414,1186,504
14188,1850,10,1,1,250,564,575,683
14189,1849,-2,0,-1,978,414,1186,504
14189,1850,10,1,1,250,564,575,683
14190,1849,-1,0,-1,948,414,1154,504
14190,1850,10,1,1,289,564,610,683
14191,1849,-1,0,-1,948,414,1154,504
14191,1850,10,1,1,289,564,610,683
14192,1849,-1,0,-1,917,414,1123,504
14192,1850,9,1,1,328,564,645,683
14193,1849,-1,0,-1,917,414,1123,504
14193,1850,9,1,1,328,564,645,683
14194,1849,0,0,-1,885,414,1092,504
14194,1850,8,1,1,367,564,680,683
14195,1849,0,0,-1,885,414,1092,504
14195,1850,8,1,1,367,564,680,683
14196,1849,0,0,-1,853,414,1060,504
14196,1850,7,1,1,406,564,715,683
14197,1849,0,0,-1,853,414,1060,504
14197,1850,7,1,1,406,564,715,683
14198,1849,0,0,-1,822,414,1028,504
14198,1850,7,1,1,444,564,749,683
14199,1849,0,0,-1,822,414,1028,504
14199,1850,7,1,1,444,564,749,683
14200,1849,1,0,-1,791,414,997,504
14200,1850,6,1,1,483,564,784,683
14201,1849,1,0,-1,791,414,997,504
14201,1850,6,1,1,483,564,784,683
14202,1849,1,0,-1,759,414,966,504
14202,1850,5,1,1,522,564,819,683
14203,1849,1,0,-1,759,414,966,504
14203,1850,5,1,1,522,564,819,683
14204,1849,2,0,-1,728,414,936,504
14204,1850,4,1,1,561,564,854,683
14205,1849,2,0,-1,728,414,936,504
14205,1850,4,1,1,561,564,854,683
14206,1849,3,0,-1,696,414,906,504
14206,1850,4,1,1,600,564,889,683
14207,1849,3,0,-1,696,414,906,504
14207,1850,4,1,1,600,564,889,683
14208,1849,3,0,-1,665,414,876,504
14208,1850,3,1,1,639,564,923,683
14209,1849,3,0,-1,665,414,876,504
14209,1850,3,1,1,639,564,923,683
14210,1849,4,0,-1,633,414,846,504
14210,1850,2,1,1,678,564,958,683
14211,1849,4,0,-1,633,414,846,504
14211,1850,2,1,1,678,564,958,683
14212,1849,5,0,-1,602,414,817,504
14212,1850,1,1,1,717,564,997,683
14213,1849,5,0,-1,602,414,817,504
14213,1850,1,1,1,717,564,997,683
14214,1849,5,0,-1,570,414,787,504
14214,1850,1,1,1,755,564,1036,683
14215,1849,5,0,-1,570,414,787,504
14215,1850,1,1,1,755,564,1036,683
14216,1849,6,0,-1,539,414,757,504
14216,1850,0,1,1,794,564,1075,684
14217,1849,6,0,-1,539,414,757,504
14217,1850,0,1,1,794,564,1075,684
14218,1849,6,0,-1,508,414,728,504
14218,1850,0,1,1,833,564,1114,683
14219,1849,6,0,-1,508,414,728,504
14219,1850,0,1,1,833,564,1114,683
14220,1849,7,0,-1,476,414,698,504
14220,1850,0,1,1,872,564,1152,683
14221,1849,7,0,-1,476,414,698,504
14221,1850,0,1,1,872,564,1152,683
14222,1849,8,0,-1,445,414,668,504
14222,1850,-1,1,1,911,564,1191,683
14223,1849,8,0,-1,445,414,668,504
14223,1850,-1,1,1,911,564,1191,683
14224,1849,8,0,-1,413,414,639,504
14224,1850,-2,1,1,950,564,1230,683
14225,1849,8,0,-1,413,414,639,504
14225,1850,-2,1,1,950,564,1230,683
14226,1849,9,0,-1,382,414,609,504
14226,1850,-3,1,1,986,564,1269,683
14227,1849,9,0,-1,382,414,609,504
14227,1850,-3,1,1,986,564,1269,683
14228,1849,10,0,-1,350,414,579,504
14228,1850,-3,1,1,1021,564,1308,683
14229,1849,10,0,-1,350,414,579,504
14229,1850,-3,1,1,1021,564,1308,683
14230,1849,10,0,-1,319,414,549,504
14230,1850,-4,1,1,1055,564,1347,683
14231,1849,10,0,-1,319,414,549,504
14231,1850,-4,1,1,1055,564,1347,683
14232,1849,11,0,-1,287,414,520,504
14232,1850,-5,1,1,1090,564,1386,683
14233,1849,11,0,-1,287,414,520,504
14233,1850,-5,1,1,1090,564,1386,683
14234,1849,11,0,-1,256,414,490,504
14234,1850,-6,1,1,1125,564,1425,683
14235,1849,11,0,-1,256,414,490,504
14235,1850,-6,1,1,1125,564,1425,683
14236,1849,12,0,-1,224,414,460,504
14236,1850,-6,1,1,1160,564,1463,683
14237,1849,12,0,-1,224,414,460,504
14237,1850,-6,1,1,1160,564,1463,683
14238,1849,13,0,-1,193,414,431,504
14238,1850,-7,1,1,1195,564,1502,683
14239,1849,13,0,-1,193,414,431,504
14239,1850,-7,1,1,1195,564,1502,683
14240,1849,13,0,-1,161,414,401,504
14240,1850,-8,1,1,1229,564,1541,683
14241,1849,13,0,-1,161,414,401,504
14241,1850,-8,1,1,1229,564,1541,683
14242,1849,14,0,-1,130,414,371,504
14242,1850,-9,1,1,1264,564,1580,683
14243,1849,14,0,-1,130,414,371,504
14243,1850,-9,1,1,1264,564,1580,683
14244,1849,15,0,-1,99,414,342,504
14244,1850,-9,1,1,1299,564,1619,683
14245,1849,15,0,-1,99,414,342,504
14245,1850,-9,1,1,1299,564,1619,683
14246,1849,15,0,-1,67,414,312,504
14246,1850,-10,1,1,1334,564,1658,683
14247,1849,15,0,-1,67,414,312,504
14247,1850,-10,1,1,1334,564,1658,683
14248,1849,16,0,-1,36,414,282,504
14248,1850,-11,1,1,1369,564,1697,683
14249,1849,16,0,-1,36,414,282,504
14249,1850,-11,1,1,1369,564,1697,683
14250,1849,16,0,-1,4,414,252,504
14250,1850,-11,1,1,1403,564,1736,683
14251,1849,16,0,-1,4,414,252,504
14251,1850,-11,1,1,1403,564,1736,683
14252,1849,17,0,-1,-26,414,223,504
14252,1850,-12,1,1,1438,564,1774,683
14253,1849,17,0,-1,-26,414,223,504
14253,1850,-12,1,1,1438,564,1774,683
14254,1849,18,0,-1,-58,414,193,504
14254,1850,-13,1,1,1473,564,1813,683
14255,1849,18,0,-1,-58,414,193,504
14255,1850,-13,1,1,1473,564,1813,683
14256,1849,18,0,-1,-89,414,163,504
14256,1850,-14,1,1,1508,564,1852,683
14257,1849,18,0,-1,-89,414,163,504
14257,1850,-14,1,1,1508,564,1852,683
14258,1849,19,0,-1,-121,414,134,504
14258,1850,-14,1,1,1543,564,1891,683
14259,1849,19,0,-1,-121,414,134,504
14259,1850,-14,1,1,1543,564,1891,683
14260,1849,20,0,-1,-152,414,104,504
14260,1850,-15,1,1,1577,564,1930,683
14261,1849,20,0,-1,-152,414,104,504
14261,1850,-15,1,1,1577,564,1930,683
14262,1850,-16,1,1,1612,564,1969,683
14263,1850,-16,1,1,1612,564,1969,683
14264,1850,-17,1,1,1647,564,2008,683
14265,1850,-17,1,1,1647,564,2008,683
14266,1850,-17,1,1,1682,564,2047,683
14267,1850,-17,1,1,1682,564,2047,683
14268,1850,-18,1,1,1717,564,2085,683
14269,1850,-18,1,1,1717,564,2085,683
14270,1850,-19,1,1,1751,564,2124,683
14271,1850,-19,1,1,1751,564,2124,683
14272,1850,-20,1,1,1786,564,2163,683
14273,1850,-20,1,1,1786,564,2163,683
14580,1851,-20,0,-1,1821,414,2079,504
14581,1851,-20,0,-1,1821,414,2079,504
14582,1851,-19,0,-1,1793,414,2049,504
14583,1851,-19,0,-1,1793,414,2049,504
14584,1851,-19,0,-1,1765,414,2019,504
14585,1851,-19,0,-1,1765,414,2019,504
14586,1851,-18,0,-1,1736,414,1989,504
14587,1851,-18,0,-1,1736,414,1989,504
14588,1851,-17,0,-1,1708,414,1959,504
14589,1851,-17,0,-1,1708,414,1959,504
14590,1851,-17,0,-1,1680,414,1929,504
14591,1851,-17,0,-1,1680,414,1929,504
14592,1851,-16,0,-1,1651,414,1899,504
14593,1851,-16,0,-1,1651,414,1899,504
14594,1851,-16,0,-1,1623,414,1869,504
14595,1851,-16,0,-1,1623,414,1869,504
14596,1851,-15,0,-1,1595,414,1839,504
14597,1851,-15,0,-1,1595,414,1839,504
14598,1851,-14,0,-1,1566,414,1809,504
14599,1851,-14,0,-1,1566,414,1809,504
14600,1851,-14,0,-1,1538,414,1779,504
14601,1851,-14,0,-1,1538,414,1779,504
14602,1851,-13,0,-1,1510,414,1749,504
14603,1851,-13,0,-1,1510,414,1749,504
14604,1851,-13,0,-1,1481,414,1719,504
14605,1851,-13,0,-1,1481,414,1719,504
14606,1851,-12,0,-1,1453,414,1689,504
14607,1851,-12,0,-1,1453,414,1689,504
14608,1851,-11,0,-1,1425,414,1659,504
14609,1851,-11,0,-1,1425,414,1659,504
14610,1851,-11,0,-1,1396,414,1629,504
14611,1851,-11,0,-1,1396,414,1629,504
14612,1851,-10,0,-1,1368,414,1599,504
14613,1851,-10,0,-1,1368,414,1599,504
14614,1851,-10,0,-1,1340,414,1569,504
14615,1851,-10,0,-1,1340,414,1569,504
14616,1851,-9,0,-1,1311,414,1539,504
14617,1851,-9,0,-1,1311,414,1539,504
14618,1851,-8,0,-1,1283,414,1509,504
14619,1851,-8,0,-1,1283,414,1509,504
14620,1851,-8,0,-1,1255,414,1479,504
14621,1851,-8,0,-1,1255,414,1479,504
14622,1851,-7,0,-1,1226,414,1449,504
14623,1851,-7,0,-1,1226,414,1449,504
14624,1851,-7,0,-1,1198,414,1419,504
14625,1851,-7,0,-1,1198,414,1419,504
14626,1851,-6,0,-1,1170,414,1389,504
14627,1851,-6,0,-1,1170,414,1389,504
14628,1851,-5,0,-1,1141,414,1359,504
14629,1851,-5,0,-1,1141,414,1359,504
14630,1851,-5,0,-1,1113,414,1329,504
14631,1851,-5,0,-1,1113,414,1329,504
14632,1851,-4,0,-1,1085,414,1299,504
14633,1851,-4,0,-1,1085,414,1299,504
14634,1851,-4,0,-1,1057,414,1269,504
14635,1851,-4,0,-1,1057,414,1269,504
14636,1851,-3,0,-1,1028,414,1239,504
14637,1851,-3,0,-1,1028,414,1239,504
14638,1851,-2,0,-1,1000,414,1209,504
14639,1851,-2,0,-1,1000,414,1209,504
14640,1851,-2,0,-1,972,414,1179,504
14641,1851,-2,0,-1,972,414,1179,504
14642,1851,-1,0,-1,942,414,1149,504
14643,1851,-1,0,-1,942,414,1149,504
14644,1851,-1,0,-1,912,414,1119,504
14645,1851,-1,0,-1,912,414,1119,504
14646,1851,0,0,-1,882,414,1089,504
14647,1851,0,0,-1,882,414,1089,504
14648,1851,0,0,-1,852,414,1059,504
14649,1851,0,0,-1,852,414,1059,504
14650,1851,0,0,-1,822,414,1029,504
14651,1851,0,0,-1,822,414,1029,504
14652,1851,1,0,-1,792,414,999,504
14653,1851,1,0,-1,792,414,999,504
14654,1851,1,0,-1,762,414,969,504
14655,1851,1,0,-1,762,414,969,504
14656,1851,2,0,-1,732,414,940,504
14657,1851,2,0,-1,732,414,940,504
14658,1851,3,0,-1,702,414,911,504
14659,1851,3,0,-1,702,414,911,504
14660,1851,3,0,-1,672,414,883,504
14661,1851,3,0,-1,672,414,883,504
14662,1851,4,0,-1,642,414,855,504
14663,1851,4,0,-1,642,414,855,504
14664,1851,4,0,-1,612,414,826,504
14665,1851,4,0,-1,612,414,826,504
14666,1851,5,0,-1,582,414,798,504
14667,1851,5,0,-1,582,414,798,504
14668,1851,6,0,-1,552,414,770,504
14669,1851,6,0,-1,552,414,770,504
14670,1851,6,0,-1,522,414,741,504
14671,1851,6,0,-1,522,414,741,504
14672,1851,7,0,-1,492,414,713,504
14673,1851,7,0,-1,492,414,713,504
14674,1851,7,0,-1,462,414,685,504
14675,1851,7,0,-1,462,414,685,504
14676,1851,8,0,-1,432,414,656,504
14677,1851,8,0,-1,432,414,656,504
14678,1851,9,0,-1,402,414,628,504
14679,1851,9,0,-1,402,414,628,504
14680,1851,9,0,-1,372,414,600,504
14681,1851,9,0,-1,372,414,600,504
14682,1851,10,0,-1,342,414,571,504
14682,1852,20,1,1,-266,564,112,683
14683,1851,10,0,-1,342,414,571,504
14683,1852,20,1,1,-266,564,112,683
14684,1851,10,0,-1,312,414,543,504
14684,1852,19,1,1,-236,564,140,683
14685,1851,10,0,-1,312,414,543,504
14685,1852,19,1,1,-236,564,140,683
14686,1851,11,0,-1,282,414,515,504
14686,1852,19,1,1,-205,564,167,683
14687,1851,11,0,-1,282,414,515,504
14687,1852,19,1,1,-205,564,167,683
14688,1851,12,0,-1,252,414,486,504
14688,1852,18,1,1,-174,564,194,683
14689,1851,12,0,-1,252,414,486,504
14689,1852,18,1,1,-174,564,194,683
14690,1851,12,0,-1,222,414,458,504
14690,1852,18,1,1,-144,564,222,683
14691,1851,12,0,-1,222,414,458,504
14691,1852,18,1,1,-144,564,222,683
14692,1851,13,0,-1,192,414,430,504
14692,1852,17,1,1,-113,564,249,683
14693,1851,13,0,-1,192,414,430,504
14693,1852,17,1,1,-113,564,249,683
14694,1851,13,0,-1,162,414,401,504
14694,1852,17,1,1,-82,564,277,683
14695,1851,13,0,-1,162,414,401,504
14695,1852,17,1,1,-82,564,277,683
14696,1851,14,0,-1,132,414,373,504
14696,1852,16,1,1,-52,564,304,683
14697,1851,14,0,-1,132,414,373,504
14697,1852,16,1,1,-52,564,304,683
14698,1851,15,0,-1,102,414,345,504
14698,1852,15,1,1,-21,564,332,683
14699,1851,15,0,-1,102,414,345,504
14699,1852,15,1,1,-21,564,332,683
14700,1851,15,0,-1,72,414,316,504
